audit_score,contract_deviations,compliance_violations,risk
70.93028518229076,12.427239702323172,10.391574012749254,1
27.567789140185273,17.335137319368922,5.131270623345026,2
97.7307656222967,9.370260214916314,0.5753488389145178,1
89.60528486314202,36.44455765932255,3.6369621830487353,1
50.90105064744081,38.4929852348302,18.678276225559976,1
71.18160226375844,27.34861133583628,12.88376992902479,1
50.10709259575587,21.863380404828824,8.710076983546687,1
31.873252091678683,21.656341041977345,18.360021221411472,1
32.80568766048839,39.113389203850815,18.77127376101996,1
33.20611263429862,10.25962831746819,4.587354598919713,0
87.07166916917002,48.087622030935286,5.478834324053585,2
58.13123918859768,31.9614372692944,9.891900920605668,1
95.80361467989816,13.537091542021141,15.880334375720329,1
64.4013809223614,21.989482599236954,13.384885980233472,1
98.83575731638456,8.273466874179435,8.783573864777948,1
87.75271247016218,29.782873870680437,5.426254013334684,1
32.63499828247562,5.4472640880593834,7.530174516820544,0
32.315493101600644,4.469495961220144,5.688301317885092,0
31.119784176930754,9.891930379178143,11.68619050894381,0
55.55978998732888,45.265597838137545,6.477266914392768,2
43.69134515487401,11.32381905397099,13.048709018974328,0
48.896984648933476,11.466135002594346,5.7889860531613735,0
20.562844341981446,20.657437469915095,8.302026806903848,2
5.788252574365982,36.24118931388347,0.14234325558431626,2
57.75351345466896,33.00683549292568,6.011185792049105,1
43.301083276973195,5.529409133358332,11.745969810247265,0
73.91513346604434,2.9039539251888016,6.323658806607117,1
84.8137481250761,20.347869893990033,14.998949380422129,1
13.00610039073906,49.41960314636758,17.662078661414235,2
91.75411831843728,37.569545509780234,7.782542075765999,1
48.26603416449199,41.080331823386636,15.255512860619216,2
81.80421164774937,31.09443096764819,15.162090524229166,1
44.42972089219518,46.50584854614762,6.717992492157729,2
98.24425245730914,42.78016992440807,14.63238501867788,2
61.429267476482096,49.466265584550264,4.793072384126118,2
81.23376560213367,15.124283119675846,14.118063786915386,1
34.004952065049665,12.243107351346861,11.20326222703331,0
67.33301834142725,10.311210893384153,12.129735552917078,1
82.87615444975157,5.16458910618629,17.201817341991376,1
4.615741871971668,2.196278798318491,3.0675072224436284,2
95.87162656406117,0.9595862714113168,5.429114293932333,1
93.13244987616704,36.39981019222046,0.5767833923879739,1
10.239789745782025,37.1335052233187,18.484724139535878,2
26.695201885855933,12.67933662040796,17.371745220067666,2
68.66366532682822,37.44787615530765,9.643750013749115,1
25.731569958331924,32.16339146870932,1.3057006330844612,2
31.45677696385336,46.849614741054346,17.464985561859866,2
91.20636643058147,21.016798208083674,19.097911222833034,1
43.77729769887759,27.1086102143205,10.401750719208334,1
30.048649628544787,17.20100451768211,9.65879695299427,0
22.320689240979284,12.364077608462177,18.296441342335893,2
33.223331447893656,25.858128659798613,5.183440980584029,1
21.345968443171024,36.4896312565508,4.890825876340701,2
22.044847881728046,28.712435994507256,9.105605588164229,2
75.96608702570511,14.910644467828632,2.655295011677261,1
1.5050020556996113,1.4542525879517154,5.720589363291236,2
67.49566707826567,12.816540336945598,14.555512666982306,1
56.24590625052552,29.97365196550649,18.486902112160607,1
36.63569738977163,17.36567565396768,15.57862872388776,0
65.43002161562222,11.045930316796875,1.873964692753276,1
42.49679788830316,21.32561095914055,12.38950480976323,1
11.864879693657283,4.632690162170333,2.990315398587866,2
51.44517267197958,40.557260033051755,10.060580340810745,2
41.71379224662467,49.17100131653666,10.447616118372576,2
86.83993884146844,30.0083201632939,3.2892494339385836,1
3.0636196439162933,9.162438307376252,11.099347457852764,2
0.3020714806877045,11.92279936758991,10.876563975029976,2
33.84716610255235,37.873899859876374,13.322917660650866,1
72.01394483392902,46.49204521695062,10.329204605338258,2
74.83971745042768,26.72576122036448,10.659315883699287,1
19.264142141695217,4.639377853922228,6.566423432864061,2
74.44890331709169,18.135589437360622,12.60978223101298,1
56.42365928780742,19.59738327058526,1.527237974738691,0
31.777306023289697,22.971487892330945,2.150908241368681,1
94.42161204859299,32.85213124927976,6.388599090954732,1
61.239829793384324,0.30794840564075665,2.104700582816832,1
11.783486487058326,29.689330487137916,13.230223173953641,2
8.087583372711403,41.381345258763965,13.958692109938756,2
62.98934810961006,32.84076016535668,0.7653452989417309,1
92.17786432640176,2.6101315510630885,11.17783528925759,1
32.840135328075434,3.1890207230074186,10.995240445017238,0
59.6554571787809,43.08550319877841,10.316903685109546,2
21.845441016253876,5.153677675591234,13.85668688296196,2
22.995928004264798,8.813581563305679,5.738539564880025,2
39.73969164456409,47.74423416324995,1.5215097953124324,2
71.24094473624378,37.574253159531565,6.154530707299086,1
56.18967136069926,2.6799566378723103,18.06941146184959,0
24.305823635586343,8.459824856781445,9.699320967921876,2
45.526101149889556,42.463703441926455,17.36960904751033,2
29.774965018455834,28.76921258800294,14.367854219408283,2
49.684044891463344,21.990580847125262,16.753493419404098,1
96.66458980614486,2.8226560365466224,9.903120864727509,1
21.696772009695376,23.13638721632541,5.943265145000732,2
20.690431041721325,17.13376710451886,6.97398429002555,2
86.0804385252649,3.988771689617593,12.096772758583572,1
71.06394652904675,31.759826609953663,7.405103675327512,1
21.063817749386704,30.232290765413154,8.967214590197877,2
61.95580745785738,11.386538351044173,0.4555160379441614,1
74.14362810590106,6.488379328952082,3.5036436356561595,1
71.38451461393878,41.05966181798249,4.695553087434177,2
25.24978529819557,26.96130506892358,9.449070808368942,2
13.974448637044857,49.512900380993116,8.027177542647475,2
45.58007647083379,44.68457809023899,8.858920701636201,2
74.9958979438892,11.972788130947471,13.79403738644269,1
81.51346230872043,22.497193130572224,9.04942810740722,1
83.93622849516032,25.509649472893653,7.520834031258781,1
45.23613802015196,22.37840592413424,9.57126890881761,1
73.52823160901208,18.20898314715265,13.307369043104988,1
69.01662210970039,49.557165353413026,7.310316516139022,2
74.50851682860016,49.33951928692801,0.6304837272257791,2
18.71017068801626,31.42314489587091,1.6691704501794868,2
35.4649562506894,47.22153626716456,6.94627250108836,2
97.28176301159588,48.455044279084525,14.143848240699485,2
90.41420771114595,9.291526712048825,5.270769166409128,1
42.1164211670112,14.748117748946832,9.497492425550135,0
75.79124581781986,39.16532776707011,2.4322135835470737,1
32.17882488130278,42.462838495835854,9.637352992441798,2
48.635281300296015,5.03325172945549,16.608709893015195,0
94.6003876824772,26.740390304141048,3.572378995612917,1
22.96874342944857,10.926743296770475,3.9729249490393714,2
92.76024045743263,47.61150912141402,1.4383052176677547,2
42.28413115246117,31.259930247435147,19.73941035470695,1
57.11883598813934,11.348810857188779,0.6333977904087384,0
69.46245336843975,39.83881827626074,13.871889839992209,1
86.99964582091897,9.849698589186767,16.451175388643748,1
48.42382476507397,9.616332172166613,15.994967414530738,0
15.323735187942733,19.541586149286815,2.766096970240872,2
55.73900569504187,47.75801711415518,15.393325842915983,2
78.29168056685812,18.63941238280295,10.232085927691859,1
85.37984369905452,0.06340063972476995,9.937999179846477,1
91.88844585767224,17.741278887544304,15.649804584449464,1
84.89215420067974,10.491446184030945,12.58165375406027,1
20.650303865857744,18.842430582310538,1.751022663613755,2
59.9181404295405,46.23658966963254,16.413669004105156,2
85.32889398767549,19.967580347794716,14.167055232406794,1
46.52360715278397,6.200210650776472,9.606665552522948,0
57.51345458429351,6.568044793881062,10.010267494348284,0
40.69394622820061,4.086787483947657,2.5631261221323687,0
23.029397340748904,4.04672221143072,4.993822291634147,2
59.19368179740574,23.42432906223773,3.7643454856079295,1
88.55337683341482,3.954358673922181,10.131379901604474,1
94.81676668016509,24.727991967506075,14.105603544441497,1
55.55550904032436,44.40477317171449,4.321806698999806,2
53.380791429789,2.078645838365328,7.404797818761444,0
69.38977985492232,49.64414746075624,6.462402278916302,2
61.6954937977944,33.65232779925851,1.5550061001493054,1
37.207104349923185,29.612013090340085,19.07915444740174,1
95.04812579568177,1.7512497057927845,9.3241814326538,1
17.69515129853769,33.8501545220112,16.153944472896345,2
2.0800170077955205,18.13739403183708,3.375319312840912,2
90.1982814127877,4.527866613711307,8.23267205313636,1
21.843519179496283,15.09211110054286,2.623428759662736,2
17.78277428256141,37.98069240720719,0.43539790670097167,2
71.8785166221885,45.0930275365173,3.0574126887955932,2
62.49728228086955,47.10011894239569,16.974531908258538,2
77.55796616247311,29.636135717118243,15.23484564800929,1
9.87604469280866,34.828846717669315,12.399305002691204,2
42.15711269399053,43.28692531785616,1.2552232358679127,2
25.400852629430027,18.258814309125665,12.645820223045943,2
13.130099807194828,5.262650577501004,18.26794580058275,2
1.8104396871691963,1.3346871855869635,4.529836849654378,2
29.268889510735463,45.889107527444374,16.46176930939585,2
90.72746459605807,20.80120063280717,7.801453259002756,1
79.93282295463186,13.79383348250936,5.453687509080234,1
50.04305960679128,13.946163563781877,9.134676071117251,0
82.1576955903427,31.670974487406774,9.519508899108388,1
65.23362960988165,48.87782511649081,6.3874876063754975,2
71.84816568785848,8.866089413817358,18.664514805381152,1
89.93243465823187,4.557357411902147,18.67225020507464,1
53.58024213625243,7.189741759675733,4.095908098704526,0
52.519482305069076,28.451270368942776,18.088759730436475,1
26.642574038549128,43.11928777373967,4.45497107194268,2
37.03181009741443,45.16438018168857,14.173289244586034,2
47.87560757297218,35.07296282900914,2.216220494759067,1
42.34949398380673,26.97517657551411,18.162743302950133,1
54.17061118974541,11.080224334142958,15.833950928346605,0
64.80871280944032,16.093810223038286,12.446075450017787,1
55.51616343205611,38.521587620948914,10.718116804782866,1
91.8924845593294,20.380333815446676,11.653254980538383,1
94.13297961812454,13.792444996517727,4.274811308253749,1
74.64434085248122,3.03288625804109,15.235371324215102,1
16.29889192718943,45.16208790698906,12.768401353842362,2
64.69264652909096,23.311899288714788,18.573047698381348,1
76.51407648700214,19.362908918199317,4.832622699171694,1
94.12607392426257,8.255402745602053,5.933732741297324,1
3.878334414110296,24.40626708110896,7.059862244455919,2
59.106378533023914,20.520926371815257,13.187343797557984,1
16.006192624377526,14.211716440574678,12.251477451596038,2
89.42761081356998,5.233209347054041,10.884778846051663,1
14.368447212721215,44.158109175871296,9.054138871556832,2
43.74692859491533,28.78831540092953,19.65888620271645,1
76.10028633813717,7.615986428871974,6.457340926243442,1
60.00684228153671,3.537064770920917,0.8623122267273642,1
5.832041468425975,3.615118159570202,13.510378040602824,2
52.16252646111242,4.478563007661513,7.993087531599761,0
11.556614065992898,10.2465036075642,19.05534743913073,2
92.84699610378402,3.172764046206872,11.418797676011312,1
2.0340096712942013,38.26858897076174,11.563394640447129,2
59.87822258446393,37.2737846916722,10.142573599020853,1
93.77987701889845,7.798827088329779,4.167468750466259,1
40.101523193975794,18.035195642019126,14.14861603205347,0
96.31796437945657,22.002741872633457,9.880427101403706,1
16.272118690831604,49.75126077614556,3.6066339013633897,2
27.911224196392393,17.491098621607552,4.565831716288344,2
20.19054379820836,36.61604464834956,15.26692169285517,2
37.38627237070913,15.971672011385158,8.53261233141718,0
34.18344464305698,43.15172981319326,10.771672792358016,2
33.59761359080362,36.489077208929,10.501872487816923,1
70.335606094836,41.09958392822788,12.859155497885723,2
88.46796370834639,29.48410203440336,9.948111962898551,1
2.161064256575962,29.363821776088894,19.47823038813004,2
14.54616722194897,42.77886796274352,18.476644662457026,2
75.70491446238634,15.492365464036666,13.043676631599308,1
85.80287074704962,27.184319336345208,4.504507188618199,1
53.873338048062266,40.31716950464794,4.924568368086097,2
91.54269039347442,47.86913579340125,3.2811255446540444,2
45.62567892384983,21.432069292134454,15.8743383239854,1
36.63491170527222,38.80919753540931,19.759095368318768,1
74.6559693380752,39.73242786259782,19.43458787646575,1
11.408213782983111,38.96613188555659,16.470256682406312,2
96.03027303121777,1.3066652880025842,2.965398234229182,1
31.311220845160914,22.51161978189516,16.54816986876297,1
95.90247120264101,36.875107061033866,10.291083155601907,1
88.44734789443523,3.7560771609390198,15.692303549952534,1
77.8109702533563,41.271146239635485,11.860166590025173,2
51.221201110462545,12.940815575199254,3.942085569060856,0
95.9540855378977,27.090547466258364,2.862144448515571,1
35.93196336210611,5.371235114300699,17.50147095401767,0
83.7723962442151,6.7642316177411015,3.9511778543724607,1
5.189656010927912,21.334035512270493,13.914075123793335,2
75.80533043219283,46.167507718943554,5.412942274182244,2
29.18653398599299,8.289982804640516,17.79251215975168,2
48.11668698123874,4.30241522974174,9.771175891344592,0
77.47244903801423,10.841731301381746,5.055718563276015,1
30.90589604224653,44.1289279776682,3.074221981708536,2
7.117514722720619,35.235015199208476,19.39451221938258,2
64.38111126093902,0.24508735622288946,1.5541516985712667,1
26.392627830612337,28.925158335608508,0.07361438415819821,2
53.51159391917544,3.9394691254788947,8.10046885694662,0
95.10896980379339,27.49486634407605,8.817694403388284,1
36.674213326509985,34.482379087845345,8.483963367747103,1
43.236147212539464,36.93905579407449,3.0746825428737856,1
20.074969136626798,3.8318767777822837,2.325033776543617,2
77.7485692365839,12.415583030608158,6.232243086700457,1
24.6840831010076,49.171206655263994,12.249748437614514,2
98.83937267129585,36.550403945296985,13.008364648788726,1
16.956658710063333,7.487652537100331,13.681936881625276,2
46.86577560976295,40.74105836902875,3.7967057324787468,2
13.827123154128639,35.63310854416809,15.478911222684758,2
14.9367031210226,37.91225625723757,16.09335991522314,2
6.403469093577208,28.85657249582758,12.637390662241575,2
51.648374101723405,36.86355386150086,9.544921209722432,1
53.20383203952363,17.783537594427468,15.139875076931801,0
19.827024183728337,0.9684765236769255,14.141704372327863,2
54.32423212836023,8.519814210733873,9.205673916237732,0
32.357123067083215,9.277534409797406,18.839115651675872,0
21.89948110590564,44.74431728271323,8.751355989551238,2
52.20236592828488,15.331012636303388,13.485924529361471,0
40.208334944718516,7.167821018043735,8.377932827500214,0
55.842621907936184,14.700542999721483,14.91230415572457,0
34.48863212602317,30.233777332968444,16.06171716393417,1
42.13166149379637,48.96336128256155,11.819353948099483,2
92.63067942913649,5.960314692925595,12.806310021554264,1
5.11968162187727,19.35401297775949,2.4509718777298772,2
21.890756538467226,22.410255711200865,6.899149979821722,2
40.27954934974133,16.3126832574606,13.812651494039116,0
84.85935267280698,3.880198187481665,3.970836106563025,1
70.51403280381659,25.530378204667066,16.031222635755146,1
67.28893586322104,48.688774007210014,17.35086927663656,2
73.8269703808484,24.70149708297334,1.267757564947014,1
52.7439213529229,28.634891845428555,6.737815181101466,1
70.1097222086073,16.12057473920883,4.342569194948935,1
19.493888077094944,10.196973661007108,2.5148782478810228,2
18.053253610462928,25.370541453921998,0.12513760417752984,2
52.55510352818508,12.512898286923829,15.23968310836928,0
35.93846282016106,2.562505789918329,6.014659036921708,0
17.28380482138252,10.13385937218903,19.280595450963222,2
31.410163721678863,19.808638148803382,15.934515810790263,0
98.51508290555186,43.3427346395376,9.871926735016372,2
93.46395024765476,23.621711041701815,7.320738122997506,1
16.182640395447812,23.545258963653996,14.926114955109666,2
12.279338135871608,42.47629262057579,15.120102476163865,2
29.55743461675042,27.867235945859576,0.38399992885614687,2
5.6659374639025035,45.953758190819535,15.65485263011536,2
78.90771480480761,35.481761824599985,0.7862418484451994,1
80.0628148796,21.499534892593523,1.8905445847722624,1
66.27689627971267,38.63644435262966,18.71390402444255,1
48.706599675342275,10.97616910773736,9.93519417931493,0
19.09466780932171,24.889811811559387,15.916963001476446,2
67.41004625000366,45.22507745597946,17.27193048071301,2
99.02800551327489,8.007897436663391,16.595890804666077,1
30.862985393554087,46.18270926363975,16.833029623789265,2
4.1630725609620445,29.0262729439426,18.545797815910202,2
42.22430963876634,40.96045029221316,14.109360299518556,2
6.288674421107732,9.974548224447306,4.6856162778494,2
64.63692092029548,32.0334062986781,7.007079090166462,1
5.750736781838606,26.48526415924476,15.945457735350736,2
39.52193718175737,33.01276562573068,12.62119707809138,1
78.8446391778448,8.759689673911069,6.726393774587307,1
81.52927982536627,18.75977583264229,10.905940550632163,1
49.3386426978528,43.21763020982916,3.9947537386703513,2
85.74170767693927,5.893106056844749,11.934510179609493,1
18.98013549098557,3.819005371769457,3.31842837208449,2
46.47416386420642,4.374221476100465,4.982427337280432,0
85.13477702580182,1.1927966393498024,18.369562340121888,1
67.26745868434575,46.82749657038327,6.329133060477526,2
45.69936083786269,23.467782615109567,1.3330617945207512,1
46.09462044065242,2.5421640465389252,9.786821597138678,0
18.396194878036056,27.536306153481675,4.457400894885371,2
89.29648139484112,42.777113031491936,12.056742953160466,2
81.50310551927674,24.227376782502287,18.6926257381891,1
55.487341562462674,32.25287232699567,1.145742519176709,1
87.41245491887692,27.096461129372784,0.4862996305098122,1
18.259520758497683,8.381886878867034,9.687527793240399,2
57.52535445809267,27.016709287124545,7.855721082860764,1
36.04792764692497,48.61204860202222,13.203677836903063,2
26.800551440101028,4.874245727155474,17.20952099544258,2
51.07909739046265,26.669800069185147,18.456643843172845,1
96.97917732166003,41.97267027596891,13.260496080662321,2
44.237381656305544,48.66795237442741,17.29007312244012,2
72.29680982770383,12.242086048964545,19.799862706192563,1
44.921296361373045,13.952800733397059,12.530390785519707,0
8.722501625265789,37.615609492714235,10.83622799806162,2
69.04544704242952,31.828462297144988,13.564793159526452,1
33.55286040298876,2.747640426471465,8.416233176374936,0
67.37254629796273,20.321855951220165,12.683832673605995,1
33.12442591873225,24.740599139486203,17.20434534062403,1
91.86648748716676,15.813143941661439,16.64622481579832,1
95.34242768111511,2.3091020283457055,12.152913528348545,1
41.672957527855615,41.205399396004736,14.238552462176575,2
11.550844883228951,24.183332518572637,11.102955904819522,2
51.630249017463704,46.66608628991574,9.39142076967255,2
42.52993718359297,40.10639465613598,10.09712969867737,2
21.205128101346727,22.257011686695865,4.109229289085368,2
83.56085653589827,5.132060888423634,2.6318933918951615,1
16.463563292739604,3.0671059070676634,5.193079589534635,2
35.1566681115569,12.217934269221953,19.747676561621855,0
81.23002354288504,14.790354667696176,7.931786914231207,1
10.129992175515824,22.138285123612274,18.48020305869039,2
46.84375188755936,42.868444748050436,7.735731206806937,2
22.618389926804618,6.855150443322095,10.379748278234583,2
68.1600798817159,38.75337025716953,3.671550070987275,1
4.800946203411549,31.826755737238432,12.66230129898425,2
66.36194133569987,0.48925141903579106,9.099713677211883,1
78.60493215127909,20.551367992640756,14.709767527182919,1
96.10040451579503,15.123393181624639,0.016006705935704968,1
63.62543524761228,12.823602482613412,12.550459016635608,1
43.721654595598494,1.6150829394394772,11.109652536447456,0
31.231097559045406,47.72508232394397,3.426927668151458,2
88.10420688067644,48.58087522588611,9.087778593131038,2
55.47752376737704,42.019320135901864,13.603775045001044,2
9.527013735151124,36.337382866774625,4.4325353745683715,2
60.204122260354545,23.460268619376357,11.132592672914994,1
75.70973578267403,14.091010022441019,18.102629678295852,1
85.91824271725757,36.86742322256069,7.5747612993092766,1
62.381681392887124,4.513848029095946,9.733869642846816,1
66.3126954901445,41.156200562345376,18.503872625560184,2
40.04917478486598,10.290648275215958,6.106694701785413,0
47.379808519206925,15.962338334160592,18.294617724540792,0
57.74722046523758,39.50530235183074,17.29484256852518,1
17.411282330604482,34.372495917286486,6.221288227841124,2
28.152552021909816,45.77761333145356,14.417627689672068,2
68.58991334792,34.03805040362438,2.7287095055850052,1
42.67572129978219,32.55450850622931,12.33538171606533,1
69.56717488770302,1.070680227416626,18.982684928356058,1
54.726040172159095,41.85965851946944,8.997830037112234,2
93.11565440377369,37.83201079335247,3.4112568841621838,1
28.731557519960084,33.02306708013148,3.6935488844537745,2
62.84548005133824,1.9220423484944293,6.687281935367171,1
14.672915870453018,28.72493131860125,10.047719824499055,2
81.27809515006031,28.634051966502057,5.072614514965801,1
88.86272598480895,31.104867591308256,10.976241569078134,1
85.58423147934843,3.993392800851847,14.806856928234133,1
64.61118907181421,29.006939751253807,15.437417872316306,1
50.704844845028454,12.825498679295738,11.771408795932597,0
82.16672822451751,13.420600538584814,8.505786305235187,1
2.7408841720641064,25.527381129896813,1.6118080335908247,2
71.2632514005922,32.43522603679166,5.806960650453883,1
49.54372012908939,0.8497899867670577,13.305806677393395,0
93.99550650576094,12.255941301287782,6.445205874371109,1
99.553464054176,1.4529265229302202,19.76672172009307,1
17.63591460172672,23.477153619920426,8.148329048838113,2
56.21905781074079,12.261146840675574,7.324611674669015,0
72.52049456890101,17.23625685941449,5.887263994833387,1
52.61917659710724,41.450793864130745,13.690492206966894,2
24.091129540519773,16.639523565769387,4.99620893029324,2
5.564320104531594,13.640157892634319,5.990809701500712,2
99.77627751831257,43.38567504207179,17.675889188246167,2
10.410664454714269,25.917656301689686,9.669744048598208,2
64.01899009969881,3.129842420571416,0.6046414817813539,1
2.542011976124592,9.93948571406974,15.97498464926764,2
73.52474965780749,10.233726203452226,10.568481032115288,1
69.80138486415278,10.594092038252201,9.414825192505216,1
61.03834487570041,30.210763832309688,13.271516137353125,1
96.07877111188684,40.09093532657517,12.838248017417245,2
48.72314277144151,31.77997785188662,12.817956124771335,1
78.11858074284017,9.774963522001828,15.766678553370454,1
53.51540770542951,30.89844308306938,13.98267188566223,1
72.93150234902681,13.202811252689429,18.954427944879995,1
21.072683394180803,19.093693216499176,5.515680222828394,2
92.02766058429746,24.404558757088147,12.17693772717941,1
32.259227247451506,30.86943083685454,5.417875684483617,1
73.26058012354434,38.27673828151983,0.51433887755167,1
30.43359805224125,37.417392450542195,5.27707378689845,1
48.31517517969811,16.337802914739207,13.2010437848077,0
33.03754735075712,36.44876296567321,13.588575709485758,1
90.50685718703149,12.915586771241527,11.86960576296292,1
17.051294697590226,43.54870575012064,12.591196441007648,2
64.81608156824694,30.858069213902482,15.597296134658665,1
65.22537238645143,5.840799816615149,11.388662635465032,1
83.9581266190415,4.858558116771267,17.888079781264143,1
80.94021922204485,15.016539807948092,17.16963482236271,1
21.251024717533163,40.02900442344257,8.239038961647314,2
16.05898274833677,15.345750567224869,2.9942093620687893,2
55.15491296106375,22.838378886276328,6.464499866029572,1
78.37648174923973,25.949668366986234,4.805765973001952,1
24.65511553346219,28.97575658123945,9.840526084482287,2
58.29412556536293,0.40010377518711615,11.85839846954648,0
26.895542426567065,29.69552449070768,1.6703741564593821,2
89.77682137826018,13.504265143294258,4.671898512417716,1
10.348326276288944,45.70355055963019,13.135561032337497,2
10.430508629655966,34.786002191780504,13.518198502524232,2
61.482887409799034,27.846433987628533,17.020009075012712,1
97.44358669905796,47.39822268033899,5.379605753560965,2
38.62176867656323,2.3869843850731263,13.551506550760566,0
99.19630875126344,32.534538159892215,14.781155523500827,1
15.448928667050266,46.50471676046365,2.1630153428994747,2
3.761816259901407,3.1169256607082363,4.388265918448551,2
50.48887727797374,23.376267023234927,0.5021345630971985,1
63.875732679901546,8.386032730485994,14.891908716382659,1
64.23855907492062,29.8880492134126,19.804835050857,1
75.65625267908507,15.701630686670992,11.854048281117986,1
86.01429671227196,31.445900671981626,10.843119658772668,1
82.6609393698077,43.34039675422856,6.925402557969931,2
8.896448557293724,33.88662448856155,19.299271373071797,2
61.778057340085404,33.93085297248868,7.162315952058762,1
2.5188618824159903,15.121037115417908,5.54434369214265,2
2.4548897450826557,26.781232607753697,14.558516390158328,2
41.07271730049427,32.59716873874877,19.282138682383415,1
34.86528850475115,31.62642554101438,7.722894689134801,1
79.65538948298044,10.96006885629523,19.82670609049085,1
57.818988379405056,1.8782995159602855,14.731630684987795,0
71.92812874621185,23.175039168144146,8.975728622297401,1
83.56533062360546,1.711619085500543,0.7411773115352172,1
22.713024897870483,40.216229351018875,5.208081132562481,2
86.57534409372808,13.571296320982551,6.925427840417855,1
71.7943269748421,24.570696859074502,6.37638016494702,1
44.11825584026455,8.405786819896804,11.694597046832788,0
10.520855506754856,44.48509773318422,17.18678558955876,2
97.06688650202699,30.394108595874965,11.154515647822592,1
60.71773822739795,8.44371366068321,0.6804469196521357,1
51.335211700980956,26.639507262284745,7.837340905967181,1
49.19921593597773,8.30588538819873,3.574586227705465,0
84.42214771379956,6.718828547370354,9.841153807046686,1
23.20890035379819,14.84064062078177,13.523159478860018,2
73.38116551781816,3.7066189900713367,0.08847918545307643,1
7.517311139829975,19.988835386645672,13.58841346533865,2
58.21140611145841,14.013703376518949,3.969543062428691,0
44.43239917811104,10.08838116679499,0.8542006125041834,0
19.473543742854627,37.62936498065317,12.924114653165578,2
78.09821665554955,21.710383002634444,18.910639558609294,1
93.66359052078423,18.985450014153894,11.259882587751893,1
73.52400574767506,13.279532770256086,1.9533792514689963,1
95.37620955597976,24.778476713033896,17.438042320438846,1
14.839424092090214,10.300147206039256,15.071197911229445,2
57.25210381286938,48.89144453313044,5.4572076076876375,2
4.476040258315406,9.962227989210543,13.88778530643621,2
21.126558304421337,41.41212535471233,10.082264462240397,2
