exchange_rate,oil_price,sanctions_index,risk
46336.48735532089,101.12826909239743,2.0127357220988795,0
44996.552882321594,103.76749561839094,91.70970305681439,2
49529.92351184173,106.97140379113125,40.847513453168794,0
49830.038341386535,71.88507492560716,93.29479061665836,2
56758.9204822701,75.30115519327691,27.996380022611266,2
50057.41860791539,84.74015952497206,66.9010268678853,1
45786.260038983644,83.93306751231427,49.58224970438169,0
42770.40364539216,111.86916466685602,88.65787408730468,2
45153.4938126087,71.23344538400642,73.94244711011589,1
46202.23483474939,117.30086794142815,3.819095841940723,0
48902.80733114686,112.85412767301429,37.33262988701045,0
53521.51828735989,83.25222332376835,94.3193566805406,2
42465.460061983686,78.59084296422277,98.64223084267259,2
41527.787820953046,89.16350555630677,6.74180576137835,0
47085.757101045056,101.1518843963725,38.350057536678136,0
43406.09593120612,79.95486199526088,42.8944899214749,1
47472.32057088187,71.69557183920111,93.02695771177673,2
59693.64821781541,79.38918900402015,7.732119714829267,2
55344.38273515974,97.8882883017967,84.03961184001363,2
46540.346330597575,77.92328152854567,19.92725296389718,1
50277.3260721011,107.66601661551877,36.034214936007324,0
54892.32014066523,109.17601427324118,23.58112581411872,0
41973.705983203545,70.27752158179948,63.99525964139742,1
48892.27070001027,93.3437820029597,2.818906377863728,0
52753.36624422851,74.9998956830908,36.83447044841475,1
45171.663594387544,72.990631645632,62.10690472126473,1
54016.344994588035,78.11856867867755,25.822796338094378,1
45832.02845165966,92.82221616370978,63.037215277494155,1
47709.37140533496,73.53704387672083,84.99113832829917,2
47865.64627880918,106.3056109786077,38.65797339551192,0
43560.71228078692,95.38875546456805,98.2915252195065,2
56626.57194780535,108.8953023616015,0.11307700282986444,2
40376.68754371156,83.60993989162796,32.91674009400284,0
56959.7407957791,84.66584490804297,0.993034208579191,2
41307.89698359156,104.50333252948568,89.96093832881526,2
43173.178563159796,94.91235963847214,46.60477701419763,0
55385.93808420449,103.62867837260339,66.84407861238569,2
52051.09886204077,85.70805508784188,2.497788179114402,0
46124.70608327483,89.55371481742179,58.87134528669632,1
44729.8940556797,85.61563380834089,44.402571928182674,0
46046.42409124297,95.20751911276474,28.419913330374435,0
41451.505287173466,95.214109987667,41.6611271254421,0
48945.137885693686,95.17829727663994,42.44307338617617,0
55044.34046847395,112.80866336366228,34.43359788845781,2
46245.025763629455,85.9667576271001,37.5868700318399,0
59586.32105257784,118.39266128830963,7.959995115268381,2
56281.59220767409,117.84678497836998,47.83536717889082,2
49278.3805246346,77.32683798486107,85.23123745812897,2
55960.68296629121,70.42750824075382,27.364575284202175,2
58096.232967276796,105.64776822279751,45.276795820441215,2
47417.812200799926,82.815970039948,73.98905676535716,1
49762.34129034546,78.2827941069221,92.64664336756876,2
47797.11609151257,114.31391328171641,41.387867334436294,0
53083.415617974366,115.57653495898057,31.209699821837667,0
58226.815575707995,113.59210203848464,59.3012122410631,2
48283.37007097974,75.09647939025074,72.64689123970624,1
58262.84175668056,72.38133510589199,68.74193970311707,2
42537.47907463227,87.98069807740238,0.538370571763136,0
56376.77038373144,101.19941955947273,67.62509513025975,2
43830.54820357419,86.38293083385032,47.53692286971758,0
49443.50989102443,118.80164780940873,8.243737874910106,0
59410.504752850175,79.99282117365387,66.57788300553263,2
47837.0631164323,97.78138458452916,11.38671661374595,0
53205.99003928047,102.26853154133182,95.43029465043588,2
43941.26346551233,91.2864320918826,34.32335308789282,0
46437.51500293966,86.56283891497037,36.27147271940164,0
48479.72749283005,73.17746978271447,80.38119454507768,2
57937.587850255484,107.45177766147619,24.392769048808237,2
44236.7763951489,106.97423912695318,20.17603733471798,0
58876.98255069624,108.84841070899712,89.9263203958907,2
54478.96139705692,79.83435474955277,32.401290991424844,1
41596.3018205707,74.89604836888236,24.207255072292433,1
40868.466900473446,113.53477122263166,92.27941793969421,2
57508.30673433434,111.00868022157655,42.873156924189416,2
43001.25068639024,100.63072089115586,24.203783717385807,0
50186.00212599702,95.88251637912884,60.6614410168796,1
47338.5206195383,114.21384830792542,89.12058411325816,2
42954.55509403775,78.10453018521261,6.312411130183248,1
45284.7339955573,97.90024463114827,34.3136240451297,0
47436.28531954096,86.9558912850656,97.08741990966104,2
55143.11839841475,99.39221850948869,8.998377870958961,2
46585.16060410153,85.37837204509272,5.88846513975364,0
46384.665116012,78.18442681322153,47.770280696289525,1
43408.8697867741,89.93229833007459,99.54471014103054,2
45049.87224628624,115.66249741464642,78.91381985755321,1
52624.320570046824,74.66210784016694,89.42259027910269,2
59918.589932141695,85.1199166904189,4.360405206951523,2
53938.30562912592,72.0262988852328,57.886345030692695,1
51085.85443035084,98.57633950010164,52.1155309549748,1
41145.86403356229,81.77569319063768,91.0721032192807,2
55723.197515067775,70.85326442946723,16.610154123317933,2
44807.84840739463,115.10851740123502,7.632612316809184,0
52250.604449358565,109.98521362051942,49.299744458452366,0
46900.42180315991,83.18407733251479,74.66430984722699,1
41285.47349139941,91.3395957553936,22.490230935046974,0
40100.268050249215,98.27575019298962,10.13803085525835,0
54123.44874464155,117.29377519496387,68.52758317892336,1
53751.556712784346,76.96516531752776,7.979553769646596,1
45378.1379181212,92.70498573631004,59.72788006944122,1
51398.10912391476,99.63182400301717,2.605477192467176,0
51000.798229054766,73.02116194763047,61.24035333158299,1
54324.88267834952,87.46691950637643,17.599008796986283,0
55298.65359037502,113.39094853971969,25.058886770044563,2
57711.60630454257,87.78513168658213,8.09405848499849,2
54359.87984726598,117.95685315441479,69.92913557665207,1
47718.257419913105,70.00731247773615,52.64386966802307,1
54863.545567656525,116.94301706879017,96.8272652204613,2
46915.23267247197,92.78134750184307,45.922103969694085,0
50853.73641701514,101.0688926376787,23.380423149699315,0
50770.10245521742,71.67640198329563,6.588584003813636,1
49354.55705273482,71.09160232639489,10.938632290290574,1
46079.53593329513,108.15234258122157,85.31785148225505,2
44841.306020955635,107.48837146784732,33.02511176316742,0
47709.342389547135,90.52854323516584,32.20714664329892,0
46323.73770823552,87.89410274622024,88.38020321616312,2
59894.83939136955,102.79782641397296,27.69453763414942,2
55652.308623404126,108.01755574915798,5.408610491852106,2
48985.32509466034,95.94738665354252,97.7295104872902,2
57430.23206866668,111.16541213872189,18.128753559334022,2
43512.61764325937,79.49123382576919,76.46501328906837,1
55868.62803393491,93.09682004312472,52.5819837035046,2
53999.98488088505,71.66307776104311,40.968452172953505,1
44162.708903737315,95.40030416849758,25.03343411932175,0
43517.443944891784,107.50877517778827,98.6222218592407,2
53729.53807540597,101.95096712371858,12.305984836037165,0
49299.928066799395,112.14937237704711,43.72660281796007,0
53472.41809871667,117.9576431963689,93.11201384553925,2
50880.667255426364,82.25318232146788,28.042510368199448,0
54042.22069499415,92.59884372462568,81.52811745182092,2
58760.721424322765,94.36295469746076,59.94142313061458,2
57658.14825979112,115.66482665014759,62.65156439356917,2
43396.15569505018,73.49803470700735,28.430378404231604,1
47402.04419443824,90.37455686117987,18.370544702890935,0
51593.08753390834,94.71056512146295,8.125352408452935,0
42798.161881116306,94.04408442967157,81.34778448731211,2
51826.49055127119,119.0233127187575,78.20145388627878,1
40740.173047367025,80.87689648946612,9.326157010465819,0
57316.40086624423,89.41876632589037,98.9148740747968,2
49275.532128999104,98.42008308590768,14.780925662839229,0
49543.06995651437,102.21618719403986,78.11043704395296,1
53449.0199677856,93.19140984691123,90.82925742592435,2
53928.97320686234,110.60808194898401,86.51240597617922,2
48167.263771135076,112.83340302673457,16.524402763238133,0
54939.95019984523,97.19213246539599,12.818740270349382,0
41633.58855659246,77.8398897731084,62.54156245533288,1
57505.93377116668,109.95442979756996,64.98248529032227,2
50763.5078859202,99.55771404342102,30.139381130332985,0
47623.94149088088,99.95564250396588,62.62794069224732,1
46019.4354609913,119.85526695590394,52.70266766177263,1
44873.18535376036,77.7831675942528,2.9947875128526924,1
56020.67299176458,99.99272232414573,81.6530629379415,2
53338.45571024007,88.95740122330227,89.57625663077864,2
46811.65781140433,107.38645047090812,90.38678678950195,2
49460.23962197806,70.71969577618468,0.08376038456068269,1
52295.6238316829,116.14864339631237,44.10535914430478,0
56893.24548721619,118.91885886133323,30.958817168030595,2
59120.16797015306,84.45708218020675,74.12770894127355,2
46404.57446618926,82.84011937022812,11.424767119569845,0
49799.36132889047,87.17672070132829,34.420048441825124,0
41067.43975880241,112.05227511167625,44.85340054232376,0
57155.55011560519,88.1470064910646,82.52667652937158,2
51060.56954594173,77.4270274596864,20.854947379126433,1
45266.65538412294,89.16273805130383,70.84585062638872,1
45764.796255978275,74.85093427925932,46.7349686701926,1
56082.102523815825,118.31575425541303,41.152251762465255,2
41600.99293789719,91.56517973451218,86.69589974340938,2
48297.535351630046,92.51489873448214,89.18348711986422,2
45377.194720918385,96.76310603817046,81.91849795133578,2
54642.76589317544,103.79363220033022,97.47845993546623,2
50742.146046944865,108.3462761611008,14.91374393655942,0
49069.492641922465,91.61532641265057,36.51900681200172,0
44270.021758167495,96.84079701636607,11.783742336731207,0
40580.52403943384,93.40582745709588,55.869299169831756,1
53007.125831725956,103.48257727209324,38.88155083167217,0
49739.85958308867,98.47696426383092,68.14937825934777,1
56829.9326657872,83.14945047035786,73.87626962929889,2
44966.558660598384,81.02642218355828,46.00383200837539,0
49961.20153813088,113.85433372723608,23.98060546224807,0
40802.68543588945,116.93578790242168,98.71718312966718,2
58385.1283503556,76.98736505205615,42.58458063788001,2
54161.64672533216,111.93307611100525,78.06235468411269,1
40462.422101814096,99.78150177969724,44.70158551494086,0
45329.9632441169,114.47185900458048,9.45807196542181,0
53724.54261317846,118.14708916462448,7.378964404589972,0
58166.77807164454,101.11914884262593,0.8431796293124738,2
50268.673437000885,95.35195074225754,94.81467111783776,2
58627.00854460368,105.22609179833512,64.71859990799,2
40579.94571948135,100.68001868604296,35.24801476028993,0
42825.37044566287,114.59900377566748,79.47527477427123,1
59402.96588127904,119.29141385980284,24.66490011978053,2
49289.824170167965,75.58089802288723,21.295953624872787,1
48682.53561913692,83.30452169894352,63.48641669006591,1
57762.76870231268,81.10042781113815,91.25770179527578,2
44924.61559937303,94.37336558111988,66.4788625196156,1
59657.11647298199,110.68383110628483,61.04758983752796,2
43150.401745065654,79.28396183809599,40.66518134822533,1
51662.03226731009,104.84306695757355,5.630038785535585,0
51791.13946525725,95.53325265787741,31.905980345856268,0
41700.130183644666,117.01103508154787,63.89283996839489,1
55883.84067325108,100.1143631256077,20.291610543739825,2
59737.49649492071,85.03377441961594,9.325782358381263,2
54430.2832376975,103.36411147303171,87.69485611997725,2
55738.79708422035,84.7674525901421,28.80347876554462,2
40666.97259958742,83.67006577389512,67.34715964845441,1
40362.87460155149,110.27955257359231,36.823099563447514,0
58792.76425823181,90.59694675764193,41.03333046122276,2
50117.55106025594,82.7718211787812,88.5740019134067,2
58411.56279445295,96.6030264953217,14.83309627660554,2
42213.659076782395,116.42286663140038,8.838780496856247,0
44863.31321872056,74.68820008327849,7.813964367140979,1
52740.659949036366,75.89088730344525,64.54215202008977,1
56840.65448092672,80.59834482341661,31.719527948567418,2
45919.6742884454,80.56799566897482,28.435655635454495,0
52694.85678787601,108.18023696209508,24.509144543985585,0
51099.013541333916,85.98652207368085,31.232525939288625,0
50094.31947073329,71.21886141527946,86.58179224399333,2
47791.84853471245,111.3959606452392,99.70239838934249,2
47254.787990781406,119.26161632263606,78.4027247770682,1
43912.665149174114,80.9316969222884,64.81498552005289,1
41680.4369885597,112.54877752722376,98.23679537350195,2
50792.324282069516,119.32138053320521,53.75101156702024,1
43871.869510562974,112.59902567051647,14.331359245923924,0
56393.841555279345,108.84386843345291,71.7041015080858,2
49508.254719362165,88.21896005664041,7.614407962660974,0
44358.77219071012,118.61037782192041,75.55767607236291,1
59938.636714143315,71.58294349689857,6.601097098661302,2
45758.19638070871,70.65488548572566,88.29507924401639,2
49815.10220396517,104.44200039458053,81.61312527648354,2
53645.38999551913,113.61014190097171,55.954461164783176,1
45050.74204119992,86.5820937754161,99.01567556254692,2
58881.65967433124,95.52893523947438,95.54174070517578,2
48936.241253173765,114.23048546603579,36.076464759203766,0
51091.55081941107,114.74429904463989,28.190015969460624,0
55468.72151591053,73.82027229944535,41.64771504755824,2
49373.139059504916,92.25387843750862,97.67539511271167,2
48195.53086261285,114.02286896469968,57.607921482552705,1
55462.74942031642,114.52715969608255,37.83631252279329,2
49948.062809129755,118.26197911115858,87.3826144993761,2
57343.9643300499,79.50743097403463,64.2453168622295,2
58286.96496541187,105.85947217903741,75.5994731184467,2
53371.43707363884,103.38309517696257,30.62039470903005,0
43463.184498736075,97.64105403821272,51.580229100821015,1
40956.13036040834,98.00903212940901,42.468069515839936,0
48469.0498461303,96.48732024773082,57.156687535382986,1
49434.53551267951,111.60459121929779,21.716758270386816,0
54022.9068553507,92.36849771470582,68.32883889611013,1
59769.01078721554,112.2277244590181,2.9482251353266875,2
52295.66819464286,114.00419606999967,94.5219170969109,2
47668.80611459612,103.02870853131546,49.11097560988862,0
59535.243412157564,72.37502130885312,58.04780974545051,2
49694.96972887609,100.7758711608605,99.64082793068562,2
49999.005061239535,89.38110597480652,76.1069927438334,1
46794.5143237991,97.48355019240893,11.916754218756553,0
48505.92312619579,80.60168692871804,73.26836651134667,1
47737.81204187497,102.30710460255959,6.043032782297752,0
42142.78006735738,83.49603585170539,10.377885079419357,0
49204.34687891732,94.36605076276244,70.2757621574241,1
51472.41804662951,79.79276334258637,1.3177114015061608,1
54725.62562461184,92.53960041088159,41.993245205094574,0
41535.215876488386,73.65769250926985,59.12293090173869,1
40939.07736256146,88.71851407989521,56.89260233821787,1
59874.892375817566,90.69925111029153,12.354197453903337,2
58936.302803407154,71.70908036893385,39.57555270149743,2
40758.35538782987,81.08547338840322,94.8159185548826,2
45798.605198854806,111.82610036190385,19.634532243579784,0
42752.653171705555,116.74448779343862,98.97955761961357,2
58800.88326317002,107.0151145971657,72.34259352229347,2
42452.168162157155,94.86234904561333,2.0638108189846904,0
42013.12376799952,70.30743364850359,62.91657161027786,1
51293.068281582186,107.49928732203327,97.00078159969118,2
58955.17952676538,117.78868103616799,50.443738336229885,2
52193.51367742653,102.82968036331303,39.19693281211504,0
59892.66394899365,113.75002477644537,63.93773743551387,2
57151.0676039859,86.23500973337815,91.65958576246366,2
42760.289712610145,78.46884799146662,13.930198644062086,1
55715.84575173751,89.0061573036414,79.06408217224774,2
55319.2216481668,70.97412831676479,5.231639060099735,2
55078.7663362865,113.45871590534175,36.02070821229943,2
51178.56605409426,115.91286532491372,18.497646692385505,0
58816.6108322154,111.18754315283371,55.671132092194696,2
59988.762049268735,79.88051739904853,92.92256821286989,2
56819.079509944015,116.88399915166664,3.4350432237227,2
49551.82131471227,76.19224611126403,90.66565112661017,2
42863.63859815764,82.81573062992055,1.9687806638623573,0
42191.782801401496,103.81925938331658,81.43538350901845,2
41654.91585268667,98.1343556146559,24.56920768263384,0
53728.314665411526,106.96014890527442,58.61422645742406,1
55335.71887058007,116.94901929246899,53.9534574955573,2
58783.070714034235,95.89807202603421,10.730657654869901,2
45216.72550523443,85.11885696914742,57.21683181144051,1
46474.687478752545,94.35338117157328,57.810060716924895,1
49714.23629561666,107.4310082119201,59.98045513164795,1
54076.45526644711,79.63394287310624,27.452686162302953,1
40341.57462301058,75.0796220449467,28.778278092827357,1
42786.60055230701,107.14488946472966,13.472284838482473,0
50509.75499070011,77.19633255720734,71.24141088610652,1
44951.61063023833,73.65132494182191,10.513938225358842,1
48822.27132834008,109.92457050933001,8.753016500508926,0
54810.553542045716,70.02960526483956,25.004107469758107,1
57977.867438767,97.76431063432054,85.28871314657438,2
45521.93921736446,108.62506980046652,16.829542747914306,0
41076.077365245386,97.77456420889887,20.527612782990957,0
43500.835510582045,106.3881954336691,48.71572778727903,0
57384.528101268894,73.27510915426886,25.600935981146,2
53360.17342885891,86.8722100689092,8.542670550300958,0
55709.11782365523,115.54752310119795,46.70511372037902,2
43778.642851754565,107.51810204786545,97.93489693320467,2
53126.57259417779,72.90035416949347,37.20654487141145,1
55248.93878257566,86.97438903176622,91.38035736573619,2
47170.5464927502,90.6339516088805,91.1649658477366,2
57162.49034597901,78.16625204578624,2.6125848782771355,2
41774.08642237052,100.51133436311282,8.516371933390765,0
54881.201346663955,101.00991162083041,62.99546063582967,1
54515.496381324294,104.87678189764635,43.15304494630078,0
56319.386327947315,116.978194938019,16.569067090815558,2
43339.120934378836,116.07825702126306,98.14901929254768,2
49821.43823570964,95.02319347225603,65.04082766803106,1
48014.23780555096,83.09844893552969,94.62465426273312,2
44319.760469093955,106.54117731614375,17.309726300713557,0
44042.52720761677,106.67923236491212,35.41934559240458,0
40654.86633017986,92.75398087947617,5.653389267817699,0
40072.20716176598,75.54579368015914,16.728252852574744,1
53941.15687682485,104.90763347971753,53.4093689470716,1
41408.21412433328,108.3568010865219,10.172776677019035,0
53160.42877383596,73.1853153786078,51.29350590588943,1
41704.02306169599,89.42663322868293,2.5821619995612832,0
50367.519915376324,98.79839463014314,78.08357907564236,1
52015.21477431742,101.03546701205227,11.990553722665576,0
55947.08899991287,117.17072938121466,34.76487530245657,2
56877.63363390873,101.25859465394461,35.43002640159605,2
49318.528540254585,104.04407793994659,33.04004407371204,0
55031.87569565818,98.76301959088997,4.37687446651478,2
40013.17075719545,76.03656944760733,69.22641905217931,1
43128.31866317111,86.7879199332185,68.63049538181389,1
44812.596374776695,91.55071935009708,0.9789196915326315,0
50419.57326431414,112.48809863066133,83.85179231050371,2
52290.341922202344,119.19333960844388,73.64637933424258,1
54813.41420987883,72.80984923050652,68.95409911121418,1
52256.32692417601,117.01349459576812,46.37941277172438,0
56111.40329250681,114.28237247604244,44.124869806684586,2
42872.3950568528,70.98596267860258,46.480137332058526,1
55618.614724175604,111.6013445344309,64.38285493286625,2
47874.34315040941,76.94108133585503,3.6651082731803064,1
47188.89763187489,100.76466176988971,36.06387204442185,0
58408.9015233466,119.877779126488,48.677618098268894,2
45420.953407245644,85.66157521063624,42.80590033421572,0
44382.8667908598,117.10732969124169,7.490852963349082,0
56563.142564684225,72.11533041523923,12.690326341137915,2
50649.83358324625,104.98052380897339,18.68717242982214,0
54160.78844706614,76.45315681227231,93.17997960793916,2
50263.40565833847,82.05382107754166,89.55052145115214,2
51851.94479725025,104.24326168808305,67.43268129383027,1
43368.79025686071,88.03863638082058,54.31304327705549,1
52409.20704211637,89.71721651535073,68.79265885549258,1
58877.33336629291,78.70488462864628,72.78378275375304,2
57537.85917542667,107.40530427007707,46.96472692321846,2
54643.03205820602,82.10216385501009,99.07705752813607,2
48859.63583220131,74.18727426026237,43.49302764660209,1
42881.07563191433,84.88821116903449,99.83190190976539,2
45202.258537647,118.08211181802471,96.54501926102088,2
51391.94095649159,87.48648143933247,63.3222691524428,1
57947.79153627257,73.53535943061797,82.37710374143154,2
52472.67438907614,88.1118009362196,33.894463298583034,0
50695.13520021727,87.3459297339226,98.24099741001922,2
54910.383231977015,97.82191366651823,92.74332630107031,2
55057.872739676335,85.3700825075758,42.982576447567645,2
51697.12955461079,86.71311166662207,1.788868826094614,0
59359.10682227913,94.38854352355371,94.73043347073985,2
43788.03986972447,108.79429692339994,2.2144964987590443,0
48288.45119883343,116.51102961920778,40.08629572009459,0
59734.669656242644,112.13824573873,90.39881276833374,2
57659.5117560779,84.20486569062386,50.3738446011078,2
50766.440120577914,72.72063829104312,8.743681907920298,1
40506.82671943815,119.0317072304467,31.597771552112263,0
40678.279791268746,71.95827490020372,98.86634443721147,2
42991.90453370451,86.31627421744307,88.22043217311224,2
59951.406210769004,88.07563045008361,31.957560911259918,2
43448.923663987545,72.93807327587662,24.904504076919764,1
59777.21859167382,100.55086642192667,46.826046849471034,2
49018.65822360126,81.00562103839586,36.43766281294932,0
44359.44222559915,71.27219720772521,58.418244930230856,1
56110.30220525803,99.84077060571359,31.29138955805829,2
56770.52853590443,112.23825063778685,92.01072218855487,2
49150.41936186621,76.84533698021292,93.68633518082743,2
45232.25578165257,86.44758162317771,4.177309768990667,0
50825.97890569261,77.39096830218229,55.768797310375184,1
54863.60718055431,79.52078602047094,99.38312005205772,2
46364.297187888915,72.7138819843221,44.455757830441314,1
42451.67680741035,115.84424778595233,9.571769849233469,0
44608.74501813873,109.24053241905293,36.60691215016143,0
46223.2541571575,108.42441805334118,72.5468412860981,1
52511.92318887803,78.42868263867828,77.21039557918682,1
47109.67892518814,95.82445392163866,29.96421932912502,0
58034.00943030539,88.96930313312932,16.749921643603983,2
59202.44979991762,83.08258104005073,91.24385101380363,2
53467.60343948165,115.9015594817194,67.53529212667362,1
45737.51320238529,70.47731759987886,8.987500734899845,1
44615.98743568601,118.19884135961146,82.38566809161821,2
52061.0990712378,109.12864725422182,92.761112823467,2
46632.14232435266,91.99566887000124,96.21375396430201,2
42919.64902411604,106.17111250861174,62.177582204752156,1
40310.78216790233,111.80644064575017,86.21115854160959,2
51174.635822513126,82.18637013366457,87.35207377068373,2
50713.086755451695,76.12147153430539,30.32176274494567,1
56116.105244961276,94.90297389324951,75.40175793703368,2
57499.403311292124,116.79463927012023,51.51108636780324,2
52337.154188999455,72.53022169399264,24.950750214595097,1
59503.99194247677,114.59010155896256,32.338284550024746,2
52904.06660592061,110.29107149661547,42.549656931501424,0
46863.41624203359,115.85129136019285,56.169938706062474,1
49238.21100962529,103.51788019875126,74.10378738808454,1
43134.171339570086,86.49717363648091,69.08608741940635,1
49853.24220764029,113.43104447213057,91.23595980218106,2
47267.75123836435,92.16791407325657,68.01262183077633,1
40192.69481559703,91.03508269886788,53.49758739501266,1
55953.06638341779,86.67017877586171,43.63603023431239,2
56681.33034077887,101.8144312706888,98.28055328119203,2
50229.80231445882,116.92274143038206,71.24568433766882,1
58281.26609605133,84.92666549265135,38.483059000385566,2
59883.69051162212,78.08550773439508,94.4481916108877,2
42149.38394497654,113.93783184257055,62.98414749058223,1
40939.393580951895,107.4793107398181,11.228319416799549,0
