temperature,pressure,flow_rate,level,vibration,risk,risk_reason
69.96737821583598,8.883564121897095,464.89184879984,30.42045181350037,1.490897687287166,1,High flow rate
101.42344384136116,5.79240029547083,457.1183758359544,65.43933648305747,0.221391629421459,1,High temperature - High flow rate
109.24145688620423,15.891272772257755,361.5604585477029,48.750227862027984,2.188346775876926,1,High temperature - High pressure
54.64504127199977,6.819544970083012,368.8936599202421,36.630314526233896,1.074714039686813,0,Normal (no specific factor)
110.75448519014384,9.541626924079509,102.13565678787542,64.54418331834965,7.854450308522393,1,High temperature - Low flow rate
67.05241236872915,12.98706361825846,493.9486264454408,94.7522980551238,1.124979578138854,1,High flow rate - High level
56.50515929852795,13.466248816696217,451.13304143032576,4.126974737462186,7.242282373068361,1,High flow rate - Low level
144.88855372533334,14.00874795480704,458.0424902920368,91.88528558831042,3.856586897760826,2,High temperature - High flow rate - High level
146.56320330745592,7.493829955245509,363.6978148203488,60.90816550210136,0.7337838974377597,1,High temperature
130.8397348116461,10.696061072324731,237.9147714618146,80.73143007690523,8.127300494315858,1,High temperature - High vibration
80.46137691733708,14.2579134067545,457.4594596361923,38.38749534342776,5.7963057023661335,1,High flow rate
59.76721140063839,19.54728296950677,216.60677126047693,47.18429748376137,2.3576151286357305,1,High pressure
118.42330265121568,15.91446706549533,325.08461733688114,86.8850751801164,8.946811743326679,2,High temperature - High pressure - High vibration - High level
94.01524937396012,18.839056356409365,139.89238893755297,41.48479698098231,0.4525831387055146,1,High pressure
62.20382348447788,16.433180874712654,468.7822520531001,53.4659566749085,2.018196081977629,1,High pressure - High flow rate
99.51769101112704,13.875754533386006,156.30818310848534,2.0194923084332905,7.52046927805861,1,Low level
53.43885211152184,7.880350537045168,189.9587222921629,15.85980058380423,7.093779303098891,0,Normal (no specific factor)
140.9320402078782,15.000284778387696,323.253663251286,64.16865079747997,2.8927169372447805,1,High temperature - High pressure
75.8779981600017,14.350693489398608,405.6372000851926,71.69769010638771,0.6202487535278312,0,Normal (no specific factor)
116.2522284353982,14.037037556858996,347.7405223745196,58.26009367844994,8.580780722249438,1,High temperature - High vibration
81.1711076089411,12.346788019823611,192.85356512006248,14.331003627561069,3.136976380699026,1,Low level
102.00680211778108,12.929849059839135,100.37721701099612,44.540542857783485,1.957134149282652,1,High temperature - Low flow rate
104.67102793432797,10.01663790677156,402.8602321229757,35.50947663631898,5.160618223609771,1,High temperature
68.4854455525527,12.789690389634549,494.0829303644375,49.56613440350883,9.102271992824472,1,High vibration - High flow rate
146.95846277645586,7.963338585177174,423.96524812243615,87.03290345540942,0.4354657784337534,1,High temperature - High level
127.51328233611146,17.07761596040565,284.0826472626461,77.58614386586518,7.658040880308877,1,High temperature - High pressure
143.9498941564189,7.786654320480617,461.5069045596426,8.398950138915895,5.724732279387089,2,High temperature - High flow rate - Low level
139.4827350427649,6.274494348341996,263.93906924734,89.03091977745643,4.25449116551817,1,High temperature - High level
109.78999788110852,11.54369039535736,309.973633697387,47.17671511498236,7.4408044410506,1,High temperature
142.18742350231167,14.874611592590927,290.8519069582733,74.38621448859985,9.658244244416323,1,High temperature - High vibration
58.84925020519195,11.565752374003122,279.04954906621,14.003923126435216,2.29206211162691,1,Low level
69.59828624191452,9.151311979269629,410.0763077175623,67.07195257070481,1.436473650721196,0,Normal (no specific factor)
54.52272889105381,13.372567758356611,310.7075629077968,23.632601760945796,9.12881745222697,1,High vibration
82.53303307632643,10.205035031182998,226.6868488100864,43.83808971409315,6.689530774573037,0,Normal (no specific factor)
88.8677289689482,18.99301535189949,203.2632670633913,1.6862870082104409,4.37986021561966,1,High pressure - Low level
77.13490317738959,18.83967709405358,115.09892678697337,15.161063793047605,5.732595702642831,1,High pressure - Low flow rate
132.87375091519294,12.535577299581432,333.2780647532184,9.208049312361975,7.45613905176244,1,High temperature - Low level
85.67533266935894,9.918259910273878,191.9845661604137,23.974417293825844,7.730318987057172,0,Normal (no specific factor)
78.09345096873807,16.05698620934959,159.25356880655323,10.001809002432228,9.198941808189646,2,High pressure - High vibration - Low level
104.26960831582484,5.550694152246,361.5319855310711,69.19100266195619,4.268427888956227,1,High temperature
64.09242249747626,12.121535090654769,372.48370312861954,2.903990220921937,2.9341091001939503,1,Low level
130.21969807540398,10.044850914055004,400.8619569030664,61.7740500624998,6.396642667898419,1,High temperature
57.45506436797708,18.80803827653832,301.4307585354365,14.070783082557426,4.157278992795304,1,High pressure - Low level
148.68869366005174,5.180045409090238,457.6218420815546,94.51614571778968,5.945984539489779,2,High temperature - High flow rate - High level
127.22447692966574,13.292223135775236,474.5371013592911,93.30940731098542,4.199857984559502,2,High temperature - High flow rate - High level
69.87156815341724,16.10995371599939,422.94837591699576,22.55031025209626,1.5299578667817448,1,High pressure
50.55221171236024,12.275269812860618,354.2373928032749,61.44212982230295,4.694267516589584,0,Normal (no specific factor)
131.54614284548342,6.281045452440825,221.48838143647544,2.8005319472458434,6.909178219410328,1,High temperature - Low level
120.68573438476172,19.586920850418533,493.1779686480885,93.1788543051174,7.992838076676499,2,High temperature - High pressure - High flow rate - High level
122.90071680409874,12.770156470641467,209.65446687677533,52.29873081917097,4.933262767965468,1,High temperature
127.12703466859458,14.21279366478517,181.0627687961724,4.322315141777899,1.6523789021040092,1,High temperature - Low level
57.40446517340904,8.54914674061261,276.8616455146331,34.24999930081374,4.146877096494316,0,Normal (no specific factor)
85.84657285442725,12.252471276602057,122.7362282849554,7.684946186123421,7.862939288416983,1,Low level
61.58690595251297,11.437242379374828,491.3977858687163,39.294443937335984,4.128592706170728,1,High flow rate
136.31034258755935,6.123437630029756,335.37342256657,66.9926342161323,6.965307936042223,1,High temperature
112.3298126827558,6.592405303212008,322.7808366656701,46.98899080414396,5.072136816780898,1,High temperature
83.08980248526493,17.562087794281616,362.3185119598879,38.37221747194545,2.412231251093967,1,High pressure
56.35583502860237,8.597299283098854,298.8094591108827,11.91570455404648,7.961505080230743,1,Low level
81.09823217156622,7.924374072479458,112.82540683781664,24.493904569365636,0.8421345407068703,0,Low flow rate
82.51833220267471,12.573671768752089,344.9245155361587,10.014328773835112,5.248902827551506,1,Low level
122.9606178338064,16.531206970437694,386.4695507825722,80.74987316566607,2.0889103424340494,1,High temperature - High pressure
113.75574713552132,5.929197778684819,266.69962424962125,13.523982798472256,0.6706562854137565,1,High temperature - Low level
138.72127425763267,13.652118794573838,402.91822882847714,59.53733665488935,5.0293393708324885,1,High temperature
97.22149251619491,6.7881566426086,190.80051973536823,34.27404135888459,4.995621559349236,0,Normal (no specific factor)
61.95942459383017,5.546915762384277,188.5106364264736,22.59783846551835,7.069009016757208,0,Normal (no specific factor)
121.3244787222995,5.791159282433261,164.56679507502955,63.946843949210376,7.447506930519049,1,High temperature
126.07850486168974,17.51246162312662,248.79790391566476,45.70023093769407,7.277914886928968,1,High temperature - High pressure
106.12771975694965,6.769587254420923,438.80481415563344,40.01454672845591,4.09558732916755,1,High temperature
127.0967179954561,5.677270466184379,431.16482485962575,59.28520048922216,6.316897872265626,1,High temperature
99.37955963643908,11.568498307143685,253.12968318540152,49.12676284900007,5.769452426439603,0,Normal (no specific factor)
102.2732829381994,17.659902079130372,335.6474943920946,30.34842085515608,4.215617561169196,1,High temperature - High pressure
92.75410183585495,8.93612564733953,388.3265265899663,55.906128776525165,5.972126941859932,0,Normal (no specific factor)
52.54191267440952,11.325689262888746,196.4827098512092,66.94985765506945,9.472478767062626,1,High vibration
60.78914269933044,5.5988379884562685,167.25643435789885,2.669315858685428,1.9289374368137733,1,Low level
53.14291856867342,11.73617771202314,488.8383972849244,46.58717289076753,9.057720957855263,1,High vibration - High flow rate
113.64104112637804,13.664196209557003,347.02292528384737,5.768328458354377,0.5345551398319837,1,High temperature - Low level
81.43559810763267,13.563605806282172,492.5662887334656,18.640541406811103,3.083892129016607,1,High flow rate
100.85706911647029,9.98640038261548,235.10239485289165,56.05087340779731,2.8814524861152826,1,High temperature
140.7566473926093,9.732997709947032,381.2126799896526,86.61889152655807,6.263651078809057,1,High temperature - High level
74.92922291488749,6.599354284048968,189.0414546164951,88.28056791884849,1.3122495177729032,1,High level
91.03829230356295,10.501974809694026,204.4800685095652,6.994401013863127,8.823476118397537,1,High vibration - Low level
125.55511385430486,6.49242003309447,304.7608485078496,41.91050862867066,8.285514084650412,1,High temperature - High vibration
72.87981654916224,16.498939170680774,227.8472502032285,58.30064830045513,6.520658196852778,1,High pressure
57.6979909828793,19.49411446622279,167.04862553623377,14.70699045503434,4.584138317921978,1,High pressure - Low level
78.9751452913768,19.551116850000604,205.1522807957304,76.54322167447717,9.329560421420783,1,High pressure - High vibration
66.12212872540044,17.976066490630906,114.29935778634584,74.42352584372388,8.30746554720556,1,High pressure - High vibration - Low flow rate
142.9697652342573,14.011882240094288,381.7694485909946,90.33410137067946,4.993151480812449,1,High temperature - High level
130.8120379564417,15.512985458658198,296.84666283434467,0.8486012083443017,7.018733544543112,2,High temperature - High pressure - Low level
113.34037565104234,9.278087040206213,137.69722656181025,21.668424398900264,5.669299521796845,1,High temperature
137.14605901877178,14.46155630258931,168.6775972513965,82.71867142453218,5.879422383882646,1,High temperature
130.36720768991145,11.83474324159816,141.0138152450576,67.05800508269354,3.3097606943747127,1,High temperature
68.65700588860358,12.230260096653987,345.0371233103506,89.43898536984908,4.620846046248968,1,High level
139.2558998489978,16.36664840562737,137.6841454449975,5.717965453026652,0.7812143078974421,2,High temperature - High pressure - Low level
103.93422419156508,9.228775333958776,401.7129332140864,59.696396571644286,3.573486916645925,1,High temperature
130.74401551640625,9.7705941754178,108.20436772815648,56.904657489367416,6.958285153621519,1,High temperature - Low flow rate
139.60912999234932,18.86962686692955,199.75031519835684,3.567441636053237,9.532160305061865,2,High temperature - High pressure - High vibration - Low level
81.80034749718638,5.843364422764584,456.26667035676286,51.35220769124835,9.630641127630202,1,High vibration - High flow rate
61.00519245276767,12.284514476200105,387.4125272488984,60.95203113099242,5.557228691248916,0,Normal (no specific factor)
72.79351625419417,18.692012006117928,129.18733317027508,19.12931742021072,6.06622251809582,1,High pressure
92.71077886262565,14.155445117272356,428.4504417940719,27.33295831246629,1.857211855009675,0,Normal (no specific factor)
131.80147659224932,13.19610611318198,297.2140486160819,64.03473462977371,6.953081080935307,1,High temperature
136.07305832563435,8.746162688440329,438.7132108675317,46.83009475999583,0.7065879267438624,1,High temperature
50.69521305311907,10.149132335966724,340.29590978015733,85.80136575683268,2.846856857994445,1,High level
101.07473025775656,17.780726237070393,372.7332128131435,34.238176600918834,6.683633472854423,1,High temperature - High pressure
91.7411003148779,13.388271976526871,497.4006241582833,26.66596583882012,3.103101315434893,1,High flow rate
72.21078104707303,12.721132906351698,192.9342183696073,98.48659403448428,0.4984687411445432,1,High level
61.98653673336828,6.493695703100434,349.5782299045553,91.11357701300834,8.318704093509638,1,High vibration - High level
83.7615171403628,5.240422346826847,284.12855602295934,2.899274499897986,3.1033000713456307,1,Low level
144.2909703912519,19.455277830305736,115.78078116907658,77.0728615306566,0.6310522485867842,1,High temperature - High pressure - Low flow rate
82.32029320207553,10.654792509302624,105.78825660114602,11.033477382520296,0.7478816450286518,1,Low flow rate - Low level
101.8790621743366,14.048195931492565,147.69143112714346,2.748519482937095,2.517587987887536,1,High temperature - Low level
120.30189588951778,6.195726097809275,359.63669621541925,27.36955159663489,1.7801594722152625,1,High temperature
86.3629602379294,15.246714285845698,326.8652351653569,26.93458790611043,7.743001177801508,1,High pressure
147.17820827209607,18.988500630589414,321.371824465491,81.93187623469646,3.2168404666703445,1,High temperature - High pressure
146.24472949421113,13.634978794961295,112.74270501130404,71.06672459428351,8.046957850398325,1,High temperature - High vibration - Low flow rate
75.17822958253642,6.891729835631159,287.72119854400285,98.16094273320142,1.738459978231528,1,High level
99.72485058923854,13.725822912102153,469.8491271370114,71.15129003118184,4.928791795440838,1,High flow rate
80.08783098167697,16.495208196569784,259.03674772425865,41.82555532560479,6.880371335531288,1,High pressure
78.48404943774676,11.09624804861028,349.9689879153825,69.89276609452169,6.519908538658549,0,Normal (no specific factor)
53.68869473545328,18.197566219122017,411.9274702492574,99.9459067186402,6.011294099302687,1,High pressure - High level
110.95643339798968,14.730244300360468,413.5701116567551,71.01418825625281,9.248216019311698,1,High temperature - High vibration
100.26790232288616,18.48873377433804,307.7120329581086,76.16813559803182,2.285251477067444,1,High temperature - High pressure
55.14787512499893,14.352579668710058,443.18077816093455,93.83650151902594,4.937192044621054,1,High level
77.86464642366114,6.969319580072364,256.55123734549875,11.365126131168337,8.839925500724087,1,High vibration - Low level
140.82658859666537,9.645375666577838,455.4772859139193,70.47842934477269,0.7789376559515704,1,High temperature - High flow rate
73.95618906669725,8.026924223786853,196.09086655821807,85.0805957967449,0.5588826825307525,1,High level
64.4894872091223,18.63239746575293,212.0865627962284,95.43786002208932,2.3330228755829143,1,High pressure - High level
98.94527602775632,16.40600100931224,121.24824967960043,21.096928971169937,6.330212195380184,1,High pressure
148.56504541106003,15.145975533650091,418.2327346169132,50.39290077242442,2.598796264498069,1,High temperature - High pressure
74.20552715115004,9.514494794474324,266.8220944930822,68.05548476444818,1.9023988380879897,0,Normal (no specific factor)
117.21355474058784,7.760671580753202,191.6466455645596,24.746772950133742,4.58802315358292,1,High temperature
126.16196153287176,16.346766319833677,192.71611104663185,60.04728632502741,6.135980687694115,1,High temperature - High pressure
73.76375439923997,12.112369188186197,460.5599764916933,25.757878249799937,2.485577070167404,1,High flow rate
122.82163486118596,8.386843282259438,433.5666401844148,33.34570205316473,3.0069118672374207,1,High temperature
86.77831327192533,14.249329672479126,321.4123541428733,44.15186965108651,6.135593048115139,0,Normal (no specific factor)
113.23058305935794,5.60500778207678,346.44432016628843,52.919009874656695,9.457384219894529,1,High temperature - High vibration
113.35297107608946,9.892553811923802,289.7302282201164,44.93658716251506,6.747417274380883,1,High temperature
103.57746840747583,12.02835491886702,256.66661715152355,49.31955197879292,7.8290414358456,1,High temperature
59.02897700544083,7.219375011641087,466.1907524873326,29.858875628829264,3.668100947554688,1,High flow rate
133.5302495589238,19.769817163862594,150.24508140812085,15.89650940226306,2.7225435938446605,1,High temperature - High pressure
82.07800649717359,8.136460468844213,267.3787158864912,4.734997732683944,4.542677432026226,1,Low level
68.65185103998542,6.955296950648983,237.82476319515013,19.59787224916677,8.071328287116737,1,High vibration
54.07751415547639,8.053023108303446,299.2602881004593,58.1943641505783,4.562996417905558,0,Normal (no specific factor)
109.0892943188242,16.535916997395866,283.05274981807,78.61154478031324,8.46725408789861,2,High temperature - High pressure - High vibration
117.75643618422824,11.38258488907764,307.5558126604326,16.924759744289453,9.88771980695127,1,High temperature - High vibration
51.65878289278562,13.48123909628807,155.96759089079762,10.855535777264846,0.7202666573033634,1,Low level
101.2093058299281,5.315137354795411,305.25660060531084,74.92903605492502,0.4541015608370369,1,High temperature
72.6495775197938,5.516469628599719,196.96752555488436,30.51583305372897,1.4958970291336182,0,Normal (no specific factor)
114.51727904094498,11.687383247405243,173.7325395952765,95.14994392273525,3.843696757343462,1,High temperature - High level
67.43664290049915,17.249828648024355,125.93368751447647,71.4317970610373,1.310422091454324,1,High pressure
119.0937738102466,18.27858318061348,405.0610235024564,32.675604724303085,8.70664477618756,2,High temperature - High pressure - High vibration
88.67353463005374,6.300598513934603,270.976768342624,28.954274779370493,0.231462510270638,0,Normal (no specific factor)
143.67299887367346,13.07544653151534,350.65747332470335,52.3698386271309,3.157927163358225,1,High temperature
63.75209441459933,18.698445294189057,391.0373373218973,7.914466827820943,1.8469462949420532,1,High pressure - Low level
84.10663510502584,10.819591315968296,371.7266661254214,11.7676512645299,9.315393301575323,1,High vibration - Low level
61.34735212405891,17.443487471425527,288.2002876358729,17.58578813161925,6.69481004890028,1,High pressure
142.4693618278563,7.005434815991543,255.15941158069197,77.47235933045602,9.120302564513745,1,High temperature - High vibration
137.7339353380981,19.03091734501698,250.3839638562655,51.38573592691225,9.723287103103932,2,High temperature - High pressure - High vibration
75.79416277151556,16.27134976296954,356.01951877202254,1.056712277444294,4.970982436773692,1,High pressure - Low level
115.99840460341792,19.12001589180353,297.91774197674937,67.3516527472109,2.3431910804802625,1,High temperature - High pressure
131.7222200201216,15.149258503287598,439.65289919540425,42.36901786604971,1.9372878619658929,1,High temperature - High pressure
105.52008115994624,10.451058979991403,449.8807937306848,51.08523649637979,2.229188616858405,1,High temperature
102.96505783560065,19.07271758787084,168.2241512026074,21.41162434129356,7.085933076220029,1,High temperature - High pressure
74.18522909004517,9.133501644637676,154.49346061829027,55.17822283941036,0.4044572812300073,0,Normal (no specific factor)
59.31027678058992,9.982587830925988,352.16037041439984,97.91532397514888,0.5136107303271487,1,High level
139.72157579533268,15.512126270026103,220.49029922491175,7.344469100576145,6.0814294238315005,2,High temperature - High pressure - Low level
140.04180571633304,16.479744492880794,107.42828750603954,28.391739966443065,6.4205714673740655,1,High temperature - High pressure - Low flow rate
113.31014572732678,18.941052257737308,455.457067745182,24.299759286082978,6.652629243224601,2,High temperature - High pressure - High flow rate
83.90297910487007,8.072036135843142,190.7603068975233,24.85493107511796,3.718805045885913,0,Normal (no specific factor)
84.92095746126608,16.969970528288357,471.71226067432366,37.87063575653773,8.059448887141532,2,High pressure - High vibration - High flow rate
122.59556788702392,16.078190800954452,386.9737803513015,81.81097847441676,5.336245877266176,1,High temperature - High pressure
139.71102599525773,5.956918343803968,405.0613959645937,91.28586899643874,1.0546563000941944,1,High temperature - High level
138.70864242651174,10.808347118153105,180.58459831726415,20.22150874589733,7.970993070673452,1,High temperature
127.98755458576238,9.24148185590148,193.6777702467252,54.29499379481128,9.530677862704582,1,High temperature - High vibration
114.20316461542878,9.567356365310456,308.5071015296263,63.68989721654803,0.6003631300235868,1,High temperature
58.41399649950488,19.744203193320512,168.83994105994486,52.18274743638449,3.913513387005799,1,High pressure
66.16287140946137,14.641661202198918,222.17267707321287,43.407639419691954,4.875160448347477,0,Normal (no specific factor)
139.85541885270794,15.765142366902491,228.5849911791218,19.197550585923786,1.4647076007831694,1,High temperature - High pressure
110.642905965959,19.64926455972514,163.85197330110563,48.82193591992385,8.67708947782877,2,High temperature - High pressure - High vibration
50.91970516166297,10.65802673686458,182.0731333580643,40.12148277113289,2.84149644890044,0,Normal (no specific factor)
60.14715428660321,17.027602526792087,415.42073680330265,79.55633625022696,7.830085399381601,1,High pressure
116.3501769108056,11.51796444956743,166.87834181890736,76.36043591629952,6.709944820283161,1,High temperature
50.50615838462187,18.0430050772247,111.382956737569,13.39986812056707,5.980458224670234,1,High pressure - Low flow rate - Low level
66.08080514174986,7.7098631196695475,351.74197705157536,8.851905256306758,1.921428486965544,1,Low level
104.8733789366586,19.215292655964195,490.39324775698,90.8153943227503,2.207035205509057,2,High temperature - High pressure - High flow rate - High level
119.18951976926932,8.281575626163196,232.48552584924852,53.55083889644977,0.4734840474656931,1,High temperature
115.19612595026004,9.893307604713971,147.4622812785009,85.78009372825906,2.407124297822664,1,High temperature - High level
72.42693094605598,16.342883511601705,328.15493014701235,5.815112056640115,3.454436094605141,1,High pressure - Low level
121.2179221347536,10.9063271234811,462.54168443825847,52.65156165216303,8.331453038624254,2,High temperature - High vibration - High flow rate
73.72490874968001,14.1231706514967,413.6247119313915,53.94265145762363,3.663926667148053,0,Normal (no specific factor)
82.53996981592678,11.668602516041428,349.0063473650864,86.07020325421499,7.546217827656064,1,High level
124.6491405118024,16.135549056346726,226.02259864303977,9.760999822970753,4.394422812954876,2,High temperature - High pressure - Low level
114.96328990472146,8.424968785529163,316.752069310488,24.04455636759093,7.848683119938884,1,High temperature
134.9223410494178,5.876869808553155,136.49793652170214,40.65383138870131,9.762716004370398,1,High temperature - High vibration
115.76128923003434,9.498940962095991,371.578169712268,86.58414754199421,2.398415580575801,1,High temperature - High level
106.83086033354716,12.114629973026451,390.0384075590603,93.8883315070567,8.623416119638762,2,High temperature - High vibration - High level
59.36747678280925,7.520300782890178,486.0126491639675,99.2724619593628,6.218240863057747,1,High flow rate - High level
86.77158030594336,10.32195934484583,204.15894349802863,95.91934864585215,8.172942615886548,1,High vibration - High level
76.52023676817254,10.999745274403528,107.38256761720906,0.5941755844354413,6.515859022678052,1,Low flow rate - Low level
74.39896433790835,5.860877655324103,318.24338577086024,4.770834145387203,4.2394950727415015,1,Low level
147.30105547524454,13.749608722763067,382.7162017587258,14.760681915758866,2.280749394417904,1,High temperature - Low level
89.30977246667604,18.265151419569317,416.1629903531952,34.88620967702731,0.7003522533116502,1,High pressure
139.20465551771133,7.276143694295786,177.49557320992426,82.99180309869587,5.35518364460717,1,High temperature
113.11386259972627,13.967120201022713,204.70114761480943,89.26561953354805,9.903260945268656,2,High temperature - High vibration - High level
129.48113035416486,14.971088073662694,305.0363701069185,18.683440629458303,7.380418050142063,1,High temperature
100.2637093105192,11.290020206289324,232.24032398800077,61.96641516197087,3.273455413990166,1,High temperature
107.69038846263592,15.51646381046405,444.2045946349781,91.73619850652766,8.272048000867352,2,High temperature - High pressure - High vibration - High level
99.2517693818864,11.16097315236518,289.50406149548814,46.37317359313208,7.689840001764066,0,Normal (no specific factor)
69.52429877980445,12.569559319661524,419.8314576408012,10.354357195278396,2.816357933534568,1,Low level
122.24521152615053,5.110295668316405,332.2479041929415,45.781365008462494,0.1430748979423468,1,High temperature
78.07723624408558,15.375801712020332,409.2360566468448,37.57949022880573,1.181626385339496,1,High pressure
52.43159664314538,14.920140184170869,233.06919461212956,57.7657996066007,8.773061903120576,1,High vibration
114.54722959071678,5.576013159895169,432.5666487721245,43.865868440710365,8.365630353048717,1,High temperature - High vibration
67.7110679407049,10.523751610926997,209.82892622040865,1.734592685371794,2.9520900087836246,1,Low level
144.04585843529145,19.68547761187501,318.4395232013163,99.39977334136712,2.8519542628442043,2,High temperature - High pressure - High level
145.39285770025873,11.311048438529252,185.60284526954968,54.35402377305709,7.928649871024711,1,High temperature
141.48643902204486,12.529181076977626,290.2106086504773,47.36307554846096,9.37737469895422,1,High temperature - High vibration
87.01587002554444,18.648952372395776,227.27008380348127,95.4617371504054,7.791372567975999,1,High pressure - High level
51.54566165288674,15.758928137986349,206.6813722548857,15.58603675870771,6.055786770307615,1,High pressure
142.83185625877252,13.731051966863353,486.794007211215,18.923760254524822,2.4267135033180454,1,High temperature - High flow rate
92.81841483173145,16.96707022011609,164.02964219469226,80.80147490627834,5.257479140952607,1,High pressure
146.66548190436697,17.965493996839598,414.9303349829581,26.083108002500875,2.335118585932646,1,High temperature - High pressure
146.3619977089253,11.853321076059004,493.665983793286,79.92271062915269,8.080114200967737,2,High temperature - High vibration - High flow rate
135.300945546736,12.12662547397753,107.96059349603114,27.153348290850253,3.8696107951773726,1,High temperature - Low flow rate
79.44488920695856,10.790764034777537,379.610965616838,3.3187630225001485,8.336972169940262,1,High vibration - Low level
88.50977286019253,19.500592100276908,201.16472222251485,51.7014723886716,3.816092179827253,1,High pressure
135.1136671516857,15.457493814355256,116.19512973132176,19.668643412686137,8.241494051998913,2,High temperature - High pressure - High vibration - Low flow rate
81.69220051562777,6.2483459931210845,261.15583158265235,75.78462929324711,3.33317815165242,0,Normal (no specific factor)
66.94927466860925,17.944394349695276,474.08712406835,64.11996332321482,4.401327046176698,1,High pressure - High flow rate
105.680126245835,12.208399112544022,104.70603774679908,92.36026679779178,6.154884193426575,1,High temperature - Low flow rate - High level
143.61547741607808,6.031308596337312,335.1542767719127,78.29883572657359,0.7028761402991868,1,High temperature
119.6029796674973,13.245758827449666,300.5585914381297,18.077595484072685,9.482070618154644,1,High temperature - High vibration
107.0061170089365,11.25746418463553,449.353665748419,80.01582366647963,5.736057861238032,1,High temperature
59.71764937707685,18.16624107293937,133.60068580825026,64.17370448140232,5.078200146908023,1,High pressure
111.50072266991695,8.05991905414081,372.61041195466015,66.8951641760625,8.39393971119912,1,High temperature - High vibration
149.00538501042632,17.396969142382744,372.0438793733109,83.22628859701487,8.657627298968276,2,High temperature - High pressure - High vibration
64.0084015236524,13.365330367781793,367.63200674491327,57.38240691889403,5.22260404529016,0,Normal (no specific factor)
101.83296523637368,5.819154548202036,476.9337979740148,46.60035143530129,9.272623257936374,2,High temperature - High vibration - High flow rate
137.73730719279553,19.57767951988227,429.2350116027522,63.6641035358728,0.6473776607648063,1,High temperature - High pressure
124.07686177542044,12.689228661548,116.7890904974024,29.795742895835907,1.1322579225121754,1,High temperature - Low flow rate
119.7015740995268,9.363152813473738,288.43314028180527,18.25971310870993,5.967882300144401,1,High temperature
120.24840839871092,12.041102629838871,259.1812224805334,61.65878380712464,3.540658617935837,1,High temperature
85.94911512197552,17.867866752762335,224.05888843632084,23.38483690854777,4.642251661891988,1,High pressure
79.35918442644933,9.573546865775953,280.5346900616389,7.991510934660672,3.2807921789716654,1,Low level
130.93611554785136,7.890145947300505,253.67767397039097,0.0554184585253914,4.047253114449356,1,High temperature - Low level
131.01133946791808,6.936068703963222,272.9335599514661,60.83194014000672,8.226463471462996,1,High temperature - High vibration
136.70723185801037,9.46789097585317,491.704746243457,36.21487834802368,5.934761998543046,1,High temperature - High flow rate
